name,category,lat,lon,height_m
Pylon 2308947826,POWER_PYLON,18.462020,73.875911,40.0
Pylon 2308947827,POWER_PYLON,18.462058,73.819063,40.0
Pylon 2308947828,POWER_PYLON,18.462257,74.162643,40.0
Pylon 2308947829,POWER_PYLON,18.462384,74.159655,40.0
Pylon 2308947830,POWER_PYLON,18.462512,74.156655,40.0
Pylon 2308947831,POWER_PYLON,18.462542,73.878754,40.0
Pylon 2308947832,POWER_PYLON,18.462671,74.016647,40.0
Pylon 2308947833,POWER_PYLON,18.462662,74.153096,40.0
Pylon 2308947834,POWER_PYLON,18.462698,74.058790,40.0
Pylon 2308947835,POWER_PYLON,18.462776,73.947297,40.0
Pylon 2308947836,POWER_PYLON,18.462789,73.896864,40.0
Pylon 2308947837,POWER_PYLON,18.462823,74.149672,40.0
Pylon 2308947838,POWER_PYLON,18.463101,73.847791,40.0
Pylon 2308947839,POWER_PYLON,18.462971,74.146624,40.0
Pylon 2308947840,POWER_PYLON,18.463060,73.946052,40.0
Pylon 2308947841,POWER_PYLON,18.463099,74.143416,40.0
Pylon 2308947842,POWER_PYLON,18.463105,73.881652,40.0
Pylon 2308947843,POWER_PYLON,18.463116,74.058178,40.0
Pylon 2308947844,POWER_PYLON,18.463225,74.140558,40.0
Pylon 2308947845,POWER_PYLON,18.463339,73.948466,40.0
Pylon 2308947846,POWER_PYLON,18.463364,74.137525,40.0
Pylon 2308947847,POWER_PYLON,18.463453,73.817236,40.0
Pylon 2308947848,POWER_PYLON,18.463488,74.134157,40.0
Pylon 2308947849,POWER_PYLON,18.463637,74.131021,40.0
Pylon 2308947850,POWER_PYLON,18.463784,74.127578,40.0
Pylon 2308947852,POWER_PYLON,18.463938,73.814713,40.0
Pylon 2308947853,POWER_PYLON,18.463920,74.124382,40.0
Pylon 2308947854,POWER_PYLON,18.464064,73.844964,40.0
Pylon 2308947855,POWER_PYLON,18.464075,74.121089,40.0
Pylon 2308947856,POWER_PYLON,18.464220,74.118314,40.0
Pylon 2308947857,POWER_PYLON,18.464257,74.113223,40.0
Pylon 2308947858,POWER_PYLON,18.464351,74.115101,40.0
Pylon 2308947859,POWER_PYLON,18.464367,73.888219,40.0
Pylon 2308947860,POWER_PYLON,18.464459,74.113040,40.0
Pylon 2308947861,POWER_PYLON,18.464584,74.109000,40.0
Pylon 2308947862,POWER_PYLON,18.464647,74.106836,40.0
Pylon 2308947863,POWER_PYLON,18.464749,73.890188,40.0
Pylon 2308947864,POWER_PYLON,18.464776,74.103139,40.0
Pylon 2308947865,POWER_PYLON,18.464872,74.051547,40.0
Pylon 2308947866,POWER_PYLON,18.464899,74.099836,40.0
Pylon 2308947867,POWER_PYLON,18.464983,74.097110,40.0
Pylon 2308947868,POWER_PYLON,18.465017,74.017462,40.0
Pylon 2308947869,POWER_PYLON,18.465071,74.094479,40.0
Pylon 2308947870,POWER_PYLON,18.465158,74.091765,40.0
Pylon 2308947871,POWER_PYLON,18.465302,74.088383,40.0
Pylon 2308947872,POWER_PYLON,18.465377,73.893455,40.0
Pylon 2308947873,POWER_PYLON,18.465395,74.085432,40.0
Pylon 2308947874,POWER_PYLON,18.465464,73.948073,40.0
Pylon 2308947875,POWER_PYLON,18.465513,73.812918,40.0
Pylon 2308947876,POWER_PYLON,18.465526,74.081871,40.0
Pylon 2308947877,POWER_PYLON,18.465640,74.078361,40.0
Pylon 2308947878,POWER_PYLON,18.465731,74.075586,40.0
Pylon 2308947879,POWER_PYLON,18.465747,73.896491,40.0
Pylon 2308947880,POWER_PYLON,18.465845,74.071999,40.0
Pylon 2308947881,POWER_PYLON,18.465845,73.909357,40.0
Pylon 2308947882,POWER_PYLON,18.465933,74.069160,40.0
Pylon 2308947883,POWER_PYLON,18.466000,73.896455,40.0
Pylon 2308947884,POWER_PYLON,18.466031,74.065989,40.0
Pylon 2308947885,POWER_PYLON,18.466101,74.062446,40.0
Pylon 2308947886,POWER_PYLON,18.466126,74.059234,40.0
Pylon 2308947887,POWER_PYLON,18.466181,74.060311,40.0
Pylon 2308947888,POWER_PYLON,18.466493,73.948994,40.0
Pylon 2308947889,POWER_PYLON,18.466499,73.899324,40.0
Pylon 2308947890,POWER_PYLON,18.466581,73.902315,40.0
Pylon 2308947891,POWER_PYLON,18.466633,73.904399,40.0
Pylon 2308947892,POWER_PYLON,18.466732,73.907079,40.0
Pylon 2308947893,POWER_PYLON,18.466782,73.946791,40.0
Pylon 2308947894,POWER_PYLON,18.466817,73.910637,40.0
Pylon 2308947895,POWER_PYLON,18.466819,73.910786,40.0
Pylon 2308947896,POWER_PYLON,18.466922,73.914058,40.0
Pylon 2308947897,POWER_PYLON,18.466923,74.057511,40.0
Pylon 2308947898,POWER_PYLON,18.466996,73.916996,40.0
Pylon 2308947899,POWER_PYLON,18.467043,74.058618,40.0
Pylon 2308947900,POWER_PYLON,18.467089,73.920263,40.0
Pylon 2308947901,POWER_PYLON,18.467178,74.018119,40.0
