name,category,lat,lon,height_m
Pylon 2527030814,POWER_PYLON,13.266671,80.122220,40.0
Pylon 2527030819,POWER_PYLON,13.267508,80.117748,40.0
Pylon 2527030821,POWER_PYLON,13.268041,80.119072,40.0
Pylon 2527030823,POWER_PYLON,13.268332,80.123821,40.0
Pylon 2527030826,POWER_PYLON,13.268657,80.119089,40.0
Pylon 2527030828,POWER_PYLON,13.269279,80.125183,40.0
Pylon 2527030831,POWER_PYLON,13.269340,80.120639,40.0
Pylon 2527030836,POWER_PYLON,13.269977,80.120732,40.0
Pylon 2527030838,POWER_PYLON,13.270756,80.127220,40.0
Pylon 2527030841,POWER_PYLON,13.270830,80.122301,40.0
Pylon 2527030843,POWER_PYLON,13.271525,80.129869,40.0
Pylon 2527030846,POWER_PYLON,13.271652,80.122683,40.0
Pylon 2527030848,POWER_PYLON,13.272106,80.123845,40.0
Pylon 2527030851,POWER_PYLON,13.272267,80.132533,40.0
Pylon 2527030853,POWER_PYLON,13.272473,80.126150,40.0
Pylon 2527030858,POWER_PYLON,13.272846,80.128495,40.0
Pylon 2527030861,POWER_PYLON,13.272932,80.134824,40.0
Pylon 2527030863,POWER_PYLON,13.273265,80.131112,40.0
Pylon 2527030866,POWER_PYLON,13.273283,80.124598,40.0
Pylon 2527030869,POWER_PYLON,13.273685,80.137397,40.0
